Date,Close,High,Low,Open,Volume,rsi_14,rsi_21,macd,macd_signal,macd_diff,roc,stoch_k,stoch_d,adx,bb_high,bb_low,bb_mid,bb_width,bb_position,atr,atr_percent,returns,volatility_20,obv,volume_roc,vwap,vwap_distance,volume_ma_20,volume_ratio,sma_20,sma_50,price_to_sma20,price_to_sma50,price_change,forward_return,target,rsi_14_norm,rsi_21_norm,macd_norm,macd_signal_norm,macd_diff_norm,roc_norm,stoch_k_norm,stoch_d_norm,adx_norm,bb_high_norm,bb_low_norm,bb_mid_norm,bb_width_norm,bb_position_norm,atr_norm,atr_percent_norm,volatility_20_norm,obv_norm,volume_roc_norm,vwap_norm,vwap_distance_norm,volume_ma_20_norm,volume_ratio_norm,sma_20_norm,sma_50_norm,price_to_sma20_norm,price_to_sma50_norm,price_change_norm
2011-02-11,0.5379825234413147,0.5549449321987833,0.5127681970350194,0.5212493740884372,1359276000,56.3431737622858,60.670250871709534,0.02843636962996199,0.03922746817640858,-0.010791098546446588,-4.360223190056348,28.94732652297257,20.976459737019777,51.96421363250405,0.5929584926398164,0.5026050323216551,0.5477817624807357,0.1649442652288717,0.39154550357103074,0.026154001065717365,4.861496410407159,0.028483287664614387,0.5699006499308712,18584076000,55.719555504639715,0.5566551175723471,-3.354427821029699,1151619000.0,1.1803174487395571,0.5477817624807357,0.44169580698013305,-1.7888947224243623,21.79932771367977,2.8483287664614387,9.203233956163016,1,0.10353290639070414,0.5508009368663639,-0.21664972613229058,-0.21786626316507124,-0.037470076589291745,-0.7049268276899257,-0.9679736960613672,-1.3217263424942072,2.5496038919594173,-0.5258873520240417,-0.5155923295669784,-0.5218071891184628,-0.11577542790555552,-0.5819017623240265,-0.5159837922673683,0.971417252016885,0.7921174075413091,-0.786307054125424,0.6371548383865877,-0.5219788340453586,-0.8448697096739296,3.4121827167891174,0.42129396138418956,-0.5218071891184628,-0.524011176638892,-0.5064937969339817,1.5367627157025798,0.9227533522450039
2011-02-14,0.5297307968139648,0.5615925644301326,0.5276677893325191,0.5444009447193898,1287828000,53.95730750674704,58.80676878122536,0.0250972872737103,0.03640143199586893,-0.011304144722158627,-5.557776498344706,19.47392552025668,18.194584344077175,50.20505401276739,0.5930023457346223,0.5014609311284759,0.5472316384315491,0.167280924890451,0.3088205027977666,0.02670905635370995,5.0420055836568345,-0.015338280088665335,0.5718757383488382,17296248000,37.84825247581982,0.555277848323205,-4.6007690719854315,1136242800.0,1.1334091621966713,0.5472316384315491,0.445698014497757,-3.1980683112080985,18.85419714308168,-1.5338280088665335,0.43265708066963954,0,-0.08921761063184495,0.36985827679448546,-0.21889399592764816,-0.21987239711175532,-0.03871600635209295,-0.8303588503539047,-1.2794664743578203,-1.4199872300006557,2.3821543989095604,-0.5258863801863598,-0.515622623135961,-0.5218204780955632,-0.09169786505450102,-0.8344394987732493,-0.5156515768619785,1.1049073793105522,0.8022451200204302,-0.8182199320543972,0.3717820218401998,-0.5220119573159676,-1.0799565081116016,3.336035289205728,0.30911150221391837,-0.5218204780955632,-0.5239111598417714,-0.7156669500736907,1.277184269035516,-0.6032420171473645
2011-02-15,0.5168941617012024,0.5324811765111848,0.5146018957755405,0.5306474293514083,886980000,50.38309263113717,55.99737408608748,0.0211711830565553,0.0333553822080062,-0.0121841991514509,-5.092621219415594,4.736816859181557,17.719356300803607,47.901838290512735,0.5936249542627638,0.49971514459511585,0.5466700494289398,0.17178517419373474,0.18293101824914815,0.02607835809527669,5.045202679296586,-0.024232374613610608,0.5723715136613012,16409268000,-17.61163086206,0.552687636716992,-6.476257588898789,1089924400.0,0.8137995626118656,0.5466700494289398,0.44925553143024444,-5.4467750261500125,15.055714518555718,-2.4232374613610608,-1.9512006683544654,0,-0.37797301074035616,0.0970682393018296,-0.22153281586914794,-0.2220347133357303,-0.04085321360213919,-0.7816383741253368,-1.7640340461917352,-1.436773146946641,2.162917724335517,-0.525872582427469,-0.5156688481596673,-0.5218340440238417,-0.04528488182041993,-1.2187470862437388,-0.5160290666042381,1.1072716951856802,0.8047873200420578,-0.8401996408861983,-0.4517474892969135,-0.5220742518019734,-1.4337140288625843,3.106653061491568,-0.4552436575736641,-0.5218340440238417,-0.5238222560436244,-1.0494576752155198,0.9423929259250315,-0.9129604447585883
2011-02-16,0.5359192490577698,0.5434835478956255,0.5219367291132426,0.5237705299939773,1318364000,55.127389633738574,59.04235895355372,0.019371579221911572,0.030558621610787273,-0.0111870423888757,-2.2575730480964853,26.578582804637588,16.929775061358615,46.129931392337575,0.5925627081702594,0.5030008108307478,0.5477817595005036,0.16349923265276098,0.36754958531343596,0.026114860102358577,4.872909519162188,0.03680654332397948,0.5777066687998246,17727632000,3.1971319431398415,0.5506880045800701,-2.6818734745388673,1095947800.0,1.2029441548219724,0.5477817595005036,0.4533219110965729,-2.16555411657932,18.220460105578454,3.680654332397948,-3.1222858978295855,-1,0.005311550176262951,0.3927338990961792,-0.22274236870396763,-0.2240200652620308,-0.038431623991912266,-0.4846947441280789,-1.0458598281574227,-1.4646625892786493,1.9942548534384514,-0.5258961230871364,-0.5155818501236927,-0.5218071891904542,-0.13066542803917006,-0.6551550089139262,-0.5160072191786886,0.979857473159652,0.8321445344244331,-0.8075300690194949,-0.1427560304448926,-0.5221223428752554,-0.7180114772511259,3.1364826952961353,0.47540635214328536,-0.5218071891904542,-0.5237206355583519,-0.5624038947119896,1.2213278403145758,1.2125934982199127
2011-02-17,0.588640570640564,0.596204875059812,0.5182695644123928,0.520791035652569,3470096000,65.08934313585769,65.90703760098683,0.021946563931038554,0.028836210074837533,-0.006889646143798979,4.94486004766207,87.1053359682181,39.47357854401242,45.82572635910425,0.5968653567607294,0.5061478845303167,0.551506620645523,0.1644902687192231,0.909336251132799,0.029816320855577193,5.065284715786886,0.09837549532972845,0.6698745359065118,21197728000,232.91018772928913,0.5541316052454014,6.227575736251321,1213882200.0,2.8586760725216993,0.551506620645523,0.45822725117206575,6.73318299453535,28.460402373478132,9.837549532972844,-9.968802369440295,-1,0.8101226679957966,1.0592888508974279,-0.22101166553775745,-0.22524276307327012,-0.027995421291716262,0.2696898373768686,0.9443067971952102,-0.6683745371264015,1.9652984255926598,-0.5258007711843605,-0.5154985217478643,-0.5217172102220166,-0.12045352873254364,0.9987776226420326,-0.5137917961185592,1.1221227609744435,1.3047561144321727,-0.7215397426328826,3.268276758442542,-0.5220395244163536,0.9625024985172163,3.7205282451452844,4.435134833899878,-0.5217172102220166,-0.5235980491105034,0.7584957554863679,2.123857709243958,3.3566047802462644
2011-02-18,0.5874943137168884,0.5948294118065028,0.5783254684301847,0.5854313071321915,1394412000,64.75275269470885,65.65582378901406,0.02362245950204378,0.027793459960278783,-0.004171000458235003,0.19545012997479386,85.7893748390495,66.49109787063507,45.54325025681617,0.5989988431750517,0.5118308439434787,0.5554148435592652,0.15694214917443386,0.8680188881288877,0.02886543674991583,4.913313384651071,-0.0019472951421410922,0.667897948007056,19803316000,2.584905493806988,0.5569361930478589,5.486826148216154,1246640600.0,1.1185356870296057,0.5554148435592652,0.46305006921291353,5.775767523973318,26.874900313804854,-0.19472951421410922,-11.587965284701426,-1,0.7829300366378259,1.0348961853508876,-0.21988525971457112,-0.22598298586911758,-0.021393205478579754,-0.22776450416500402,0.9010369738089364,0.2859332776633999,1.938410314021568,-0.5257534905420133,-0.5153480480624648,-0.5216228019065083,-0.19823136079564455,0.8726465470116187,-0.51436092563678,1.0097369360709745,1.2946207130226484,-0.756093813470522,-0.15184704395194643,-0.5219720741913629,0.8227811750340404,3.8827573974551983,0.27354117672091793,-0.5216228019065083,-0.5234775249219359,0.6163801109439176,1.9841144442267329,-0.13692869090929238
2011-02-22,0.5320227146148682,0.5698442242508783,0.5301889129851882,0.5682396819815473,1396648000,51.006338256884696,55.00276636654513,0.020241196451222354,0.0262830072584675,-0.006041810807245147,-7.529904330384693,22.105163487018203,64.99995809809526,43.19929576769346,0.5980647216349217,0.5092808057755855,0.5536727637052536,0.1603544939887997,0.25614897269583725,0.030896862748614713,5.807433009882104,-0.0944206570291195,0.6406546000769315,18406668000,8.449886164922638,0.5559318047659793,-4.300723568275731,1213628000.0,1.1508040355034657,0.5536727637052536,0.4668780642747879,-3.9102608092007998,13.95324718056114,-9.44206570291195,-6.721212297750591,-1,-0.3276219416827357,0.0004926041395628939,-0.2221578800711519,-0.22705521928949282,-0.025936457927841793,-1.0369199956596293,-1.1929493276234335,0.23326351473381743,1.715295829962247,-0.5257741918064559,-0.5154155681014332,-0.5216648841592683,-0.16306965193050624,-0.9952318694341543,-0.5131450629537702,1.67095619955276,1.154924286120929,-0.7907032932564441,-0.06475734281632309,-0.5219962296895547,-1.0233614649814458,3.7192693725960395,0.3507118208000051,-0.5216648841592683,-0.5233818617650916,-0.8213824925968494,0.8452234618765535,-3.357122062952958
2011-02-23,0.5068085193634033,0.5370657378745747,0.4992442147356105,0.5320229045564739,1491604000,46.20482996185269,51.049498704612475,0.015350001032926719,0.02409640601335935,-0.00874640498043263,-13.868327730901758,7.801416164556356,38.565318163541356,40.207022008024595,0.6004096394182843,0.5026723856328326,0.5515410125255584,0.17720759030757044,0.042318906766607184,0.03139148134792539,6.193952972092081,-0.04739308033063483,0.6530390104744571,16915064000,68.1665877471871,0.5504775839253971,-7.932941474309338,1233865400.0,1.208887128207015,0.5515410125255584,0.470160516500473,-8.110456366122403,7.794785307730838,-4.739308033063483,-6.151083003365006,-1,-0.7155285161635797,-0.3833666078050901,-0.22544535877616798,-0.2286074340190422,-0.03250454972191131,-1.700807993066516,-1.6632676422653199,-0.70045594210178,1.4304696444919667,-0.5257222255889518,-0.5155905461826148,-0.5217163794404739,0.010589136519593248,-1.6479989933966135,-0.5128490205197315,1.9567954066582416,1.2184281508535673,-0.827665819595651,0.8219821001996631,-0.522127403483623,-1.7084759776421141,3.819490880574349,0.4896191366692781,-0.5217163794404739,-0.5232998319460809,-1.4448458866297904,0.30242784433522757,-1.7194840697239033
2011-02-24,0.5191863179206848,0.5281259026899079,0.5056622564369124,0.5093297503675569,1246120000,48.755105596460936,52.79820859485266,0.012330341817658463,0.021743193174219175,-0.009412851356560711,-7.926851826991927,20.567210576325618,16.824596742633396,37.42848208833208,0.5999187029995683,0.4988310359320876,0.5493748694658279,0.1840048984507991,0.20136266449802542,0.03075377884114468,5.923457105786613,0.024423027799195474,0.653395750561814,18161184000,-5.479821961157915,0.5469984763623449,-5.084503822865611,1242438400.0,1.002963205258305,0.5493748694658279,0.4738647329807282,-5.4950732592658005,9.56424519184462,2.4423027799195474,-7.858709849180902,-1,-0.5094956147050076,-0.21356823901483815,-0.22747493733879656,-0.23027792224310675,-0.034123011011826535,-1.0784963722987722,-1.2435184130979544,-1.4683776783766713,1.1659881865552781,-0.5257331053344579,-0.5156922576333495,-0.5217687055032222,0.08063040813805285,-1.1624801031163283,-0.5132307024915842,1.756758328345422,1.2202574163191842,-0.7967864821027155,-0.27160101130126185,-0.5222110758820013,-1.1711992987921334,3.8619468772882573,-0.0028535964214015884,-0.5217687055032222,-0.523207262066442,-1.0566269081562434,0.4583848170899745,0.7813632087420886
2011-02-25,0.5299601554870605,0.5386705429638562,0.5258341393264718,0.5331692427337396,775652000,50.93544160768988,54.290599055260905,0.010683446662071994,0.019531243871789738,-0.008847797209717744,-3.1419726114605964,31.678766057024596,20.015797599302193,35.000988308137615,0.5987580171625847,0.496897275109983,0.5478276461362839,0.18593574597960627,0.324589039023529,0.029948810712718016,5.651143845935649,0.020751389615821125,0.6589088542796616,18936836000,-77.64753482324409,0.5444992529761001,-2.67017767417906,1248351200.0,0.6213411738619709,0.5478276461362839,0.4777752566337585,-3.26151678821598,10.922478326102322,2.0751389615821125,-10.207669197692665,-1,-0.33334957446841373,-0.06865828728999956,-0.22858185135272716,-0.23184813093841813,-0.032750780182566754,-0.577326967936515,-0.8781618440172368,-1.3556586726357531,0.9349218306005556,-0.5257588275380621,-0.515743459849735,-0.5218060807378189,0.10052637480152353,-0.7863022922655573,-0.5137124974026434,1.5553772513240414,1.2485271022805886,-0.7775655243417693,-1.3432268012640114,-0.5222711821049395,-0.7158053974478258,3.8912287876311944,-0.9155131947730715,-0.5218060807378189,-0.523109536486467,-0.7250850360378945,0.5780970127807595,0.6535060107189958
2011-02-28,0.5194156765937805,0.5388995034661748,0.5074961538341382,0.5386702440395861,903696000,48.74928891502353,52.582133665804974,0.008430240498407016,0.017311043197113195,-0.00888080269870618,-2.705013840589767,20.80375875197625,24.349911795108824,32.85152321368509,0.5989782607432194,0.494155588162344,0.5465669244527817,0.19178378326830325,0.24097924437050802,0.030052706349812202,5.785868179199282,-0.019896738998404717,0.6547351914529931,18033140000,-35.191607645373104,0.5421860603531576,-4.199736109878117,1238796200.0,0.7294952955134993,0.5465669244527817,0.4816215944290161,-4.967598045963858,7.847256560323255,-1.9896738998404717,-9.664617517613776,-1,-0.5099655355783228,-0.2345489463886194,-0.2300962801676856,-0.23342419708102105,-0.03283093382762497,-0.5315598007701269,-1.2357405254720373,-1.2025698935643878,0.7303202490520213,-0.5257539466736256,-0.5158160543747403,-0.5218365351446147,0.160786106969256,-1.0415410724322693,-0.5136503130906619,1.6550085779383474,1.2271257023691842,-0.7999594621447222,-0.7127943724639978,-0.5223268142954266,-1.0043130556803432,3.843909640471344,-0.6568596341665341,-0.5218365351446147,-0.5230134149372392,-0.9783301997538122,0.30705256501097294,-0.7619809109037857
2011-03-01,0.4962643384933471,0.5269800215261137,0.4962643384933471,0.5203325906528962,988448000,44.25784164097102,49.02546394009226,0.0047220065274279355,0.014793235863176145,-0.01007122933574821,-5.1271080072512465,0.0,17.49417493633362,31.19903225534069,0.6007573871851386,0.4871731490850031,0.5439652681350708,0.20880788674164333,0.08003918114350743,0.030100061827166086,6.0653283930393895,-0.04457188942054091,0.6712361698202876,17044692000,-29.22712093526787,0.5396763931420271,-8.044089976945719,1250710600.0,0.790309125068581,0.5439652681350708,0.4849957346916199,-8.769113109971428,2.3234438976854643,-4.457188942054091,-9.699788636325968,-1,-0.8728227503293008,-0.5798988075189547,-0.23258866478335874,-0.23521152691020134,-0.03572187824498378,-0.7852505286102106,-1.91978426127552,-1.444726961405357,0.5730242480867052,-0.5257145190773559,-0.5160009357480986,-0.5218993816085722,0.33620699863867504,-1.5328488861697227,-0.513621969573454,1.861674969720176,1.3117382002239246,-0.8244535874185458,-0.6242270959222915,-0.5223871716919374,-1.7294409786929026,3.9029132246598652,-0.5114216859094911,-0.5218993816085722,-0.5229290937968148,-1.5426147555925895,-0.17980622656925613,-1.6212419372376015
2011-03-02,0.4756343066692352,0.5049746439385416,0.4641732502321534,0.4955765394046949,1718140000,40.66264895434885,46.10743625824176,0.00011718242713143479,0.011858025175967204,-0.011740842748835769,-11.589264345104832,8.680538811850528,9.828099187942264,30.53280990462903,0.6031767099137886,0.47622679481548236,0.5397017523646355,0.2352223511265085,-0.004667101555667666,0.030864442675681954,6.489111959105517,-0.04157065141280247,0.675749539092853,15326552000,15.18740899058999,0.5346428906051514,-11.037008996626808,1303912400.0,1.3176805435702583,0.5397017523646355,0.4879205983877182,-11.870898216412458,-2.5180924435413767,-4.157065141280247,-7.75902888530247,-1,-1.1632729159801949,-0.8632370234393557,-0.23568366710394575,-0.2372951611682579,-0.03977652506278887,-1.4620983437495187,-1.6343614072404868,-1.715506669453963,0.509608402455908,-0.5256609039561683,-0.5162907738674432,-0.5220023724949451,0.608388667565882,-1.7914349568366588,-0.5131644672327764,2.175071353741525,1.334881521752635,-0.8670297638061426,0.03528882650382126,-0.5225082272275514,-2.29396995483046,4.166384057037564,0.7498015857941945,-0.5220023724949451,-0.5228560002609075,-2.0030336679538756,-0.6065304253142321,-1.5167300373430463
