Date,Close,High,Low,Open,Volume
2011-01-05,0.38921797275543213,0.3896764370327241,0.3644620767705762,0.3681295997116475,1428216000
2011-01-06,0.44308486580848694,0.4433140978718066,0.3981574854470526,0.3993035911130218,3493312000
2011-01-07,0.45546284317970276,0.456838180968731,0.4281855107496235,0.438042025370151,2579984000
2011-01-10,0.4728838801383972,0.47380075420578033,0.4437727596070507,0.4472110783477299,1750348000
2011-01-11,0.46554845571517944,0.48388619760973384,0.4554627386611386,0.47930177579874994,2711088000
2011-01-12,0.5352321863174438,0.535690596068491,0.464173537742924,0.4657780811729127,3431896000
2011-01-13,0.5361487865447998,0.5464637657825689,0.5129974117747411,0.5295013566949183,2695192000
2011-01-14,0.5407333374023438,0.5496729809009298,0.5237709789568061,0.5269800649355868,1595352000
2011-01-18,0.5281259417533875,0.5370655818344638,0.5150603433698436,0.5333980329819228,1813348000
2011-01-19,0.5136849284172058,0.5409622540055473,0.5125388503142307,0.5283551216197335,1197896000
2011-01-20,0.5141436457633972,0.5171235268101616,0.4994734453329743,0.5086423479273109,1111408000
2011-01-21,0.5093300342559814,0.5269801182253978,0.5084131602622766,0.5196450169744545,739244000
2011-01-24,0.5668642520904541,0.5741993481131807,0.5267505379390777,0.5327102419756031,2056900000
2011-01-25,0.5494435429573059,0.5703026476194272,0.5457759942588633,0.5643428878157858,1086856000
2011-01-26,0.5625092387199402,0.5730534225696315,0.5512773859539096,0.5551741400460767,1074660000
2011-01-27,0.5609046220779419,0.5719072139854741,0.5501312348953842,0.570531930985002,657396000
2011-01-28,0.5446301102638245,0.5716782464558917,0.531793711278661,0.5622801930250795,1094796000
2011-01-31,0.5482973456382751,0.5558616468614647,0.5366070867708992,0.5455467254256899,750160000
2011-02-01,0.5609046220779419,0.5650305803806099,0.5494435660698351,0.5531111149225545,654104000
2011-02-02,0.5863484144210815,0.5998724817436911,0.5576957368258096,0.5576957368258096,1606616000
2011-02-03,0.5753456950187683,0.5872652179637425,0.5627385030846119,0.5872652179637425,1030776000
2011-02-04,0.588411271572113,0.5929956948719246,0.5810762270827965,0.5833684387327023,872900000
2011-02-07,0.5638846755027771,0.582910039791702,0.561821668391744,0.5803886230897567,934236000
2011-02-08,0.5471516251564026,0.5682400004890451,0.5446301533335957,0.5645724498245873,1076584000
2011-02-09,0.5338565707206726,0.5547157337870864,0.5240000557295463,0.5492143824241259,1277520000
2011-02-10,0.5230831503868103,0.5320227911598103,0.5180402634929213,0.5219370173720324,1042352000
2011-02-11,0.5379825234413147,0.5549449321987833,0.5127681970350194,0.5212493740884372,1359276000
2011-02-14,0.5297307372093201,0.5615925012404417,0.5276677299600013,0.5444008834640784,1287828000
2011-02-15,0.5168941020965576,0.5324811151091536,0.5146018364352238,0.5306473681608322,886980000
2011-02-16,0.5359196662902832,0.5434839710172191,0.5219371354598588,0.5237709377682737,1318364000
2011-02-17,0.5886405110359192,0.5962048146892199,0.5182695119333847,0.5207909829182413,3470096000
2011-02-18,0.5874941945075989,0.5948292911088384,0.5783253510813584,0.5854311883415095,1394412000
2011-02-22,0.5320227742195129,0.569844288092819,0.5301889723843848,0.5682397456437245,1396648000
2011-02-23,0.5068085193634033,0.5370657378745747,0.49924421473561054,0.5320229045564739,1491604000
2011-02-24,0.51918625831604,0.5281258420589634,0.5056621983848835,0.5093296918944851,1246120000
2011-02-25,0.5299598574638367,0.5386702400423438,0.5258338436235142,0.5331689429058847,775652000
2011-02-28,0.5194153785705566,0.5388991942637872,0.5074958626499351,0.5386699349687398,903696000
2011-03-01,0.4962642192840576,0.5269798949385088,0.4962642192840576,0.5203324656620925,988448000
2011-03-02,0.4756344258785248,0.5049747705014654,0.4641733665689327,0.4955766636121508,1718140000
2011-03-03,0.4783848822116852,0.48938752814180236,0.4639439470007095,0.48663685299661735,1593704000
2011-03-04,0.475863516330719,0.4836570238585168,0.470591424850002,0.47884339650028196,959760000
2011-03-07,0.46921613812446594,0.4809064553372169,0.45729664347619686,0.479301912710101,1019140000
2011-03-08,0.4481278359889984,0.47678048297006526,0.43827129263712794,0.47425906643092314,1947184000
2011-03-09,0.43872979283332825,0.4511077537395708,0.4348330106640367,0.4467525346460455,1318976000
2011-03-10,0.41076475381851196,0.43185309664873134,0.4103062896040109,0.4286440110991422,1722736000
2011-03-11,0.41374456882476807,0.42520565394150706,0.4048049546775859,0.4142030329966787,1486832000
2011-03-14,0.4171830117702484,0.42749796621259334,0.4103063481500282,0.41695377963028907,1003360000
2011-03-15,0.4048050045967102,0.4116816401195657,0.3899056003052027,0.3967822358280582,1256280000
2011-03-16,0.4018250107765198,0.4206211644485672,0.3965529195593678,0.401137341952489,1476520000
2011-03-17,0.4093894064426422,0.4132861608993515,0.3942607981691601,0.4125984919186807,1238516000
2011-03-18,0.403888076543808,0.4171829371255388,0.403429639671239,0.4158075991825132,886960000
2011-03-21,0.40709710121154785,0.41672438275354373,0.40297111560060306,0.41259839714259894,751832000
2011-03-22,0.3999912738800049,0.40984778841498215,0.3981574992856554,0.4059510344803117,718332000
2011-03-23,0.40824320912361145,0.4093893147261918,0.3905931609836244,0.3993035690282973,782396000
2011-03-24,0.4407927095890045,0.4458355970100346,0.416036818643769,0.4169536923610556,1780592000
2011-03-25,0.4270395040512085,0.4458356640080403,0.42635183499724505,0.44468955802654186,1196392000
2011-03-28,0.4428555965423584,0.45019066627071164,0.4332282884907523,0.43712504172219213,1204284000
2011-03-29,0.43941745162010193,0.444460312319545,0.43345768976828297,0.44285576945953875,715764000
2011-03-30,0.42291346192359924,0.44468950005876223,0.4174121375343422,0.44285572526234324,1176320000
2011-03-31,0.42314261198043823,0.4281854988498504,0.41534910426004373,0.4236010761142502,655112000
2011-04-01,0.4171830117702484,0.4291025092163378,0.41145245419917764,0.4286440722617428,850072000
2011-04-04,0.4022834300994873,0.41832893510466146,0.39930355020816477,0.41718282955609987,924328000
2011-04-05,0.40297120809555054,0.41145238598817313,0.4020543070130416,0.4082433005126897,821076000
2011-04-06,0.40022051334381104,0.40640947880440653,0.3967821688375736,0.4059510419786802,856984000
2011-04-07,0.41489070653915405,0.417412150377476,0.39953289338158043,0.401137436130822,1021208000
2011-04-08,0.4022834300994873,0.41809970306482447,0.40113732455092566,0.41809970306482447,746552000
2011-04-11,0.397011399269104,0.40595104029767115,0.39265620845476434,0.40388803360247144,546208000
2011-04-12,0.3981575071811676,0.40090815546457975,0.38577954891783894,0.39311464744069263,840756000
2011-04-13,0.40709710121154785,0.40961851712773256,0.39724058762021114,0.40228344677789346,749588000
2011-04-14,0.424288809299469,0.42451804141588306,0.40113745855448396,0.40342967041734107,1254704000
2011-04-15,0.42887330055236816,0.4341453937962009,0.4190167558277617,0.4210797630929084,969720000
2011-04-18,0.41466131806373596,0.4215379502215179,0.40801389058269577,0.41878730282346655,743584000
2011-04-19,0.413056880235672,0.4164951971820179,0.4018250284824202,0.4148906274134719,659860000
2011-04-20,0.4256640374660492,0.4343744457614584,0.41878740365261774,0.4281854807944329,650516000
2011-04-21,0.4245179295539856,0.43299913307198795,0.42360105598057035,0.430248457701115,421300000
2011-04-25,0.4311653673648834,0.4382712060165883,0.42612248063264324,0.4263517126933139,619612000
2011-04-26,0.44239726662635803,0.4467524852382254,0.4304777712878871,0.4348329625744357,676000000
2011-04-27,0.44239726662635803,0.44468950564466425,0.43322841985440824,0.44468950564466425,450004000
2011-04-28,0.44721081852912903,0.4561504584563787,0.43735430506717743,0.4423971641586628,684000000
2011-04-29,0.4584427773952484,0.46852849794930407,0.4495031353663492,0.4501908043416982,836000000
2011-05-02,0.4522538185119629,0.46829930067563513,0.4499616067742954,0.46807009589705995,613824000
2011-05-03,0.4307069182395935,0.44835696776633277,0.42520562184510013,0.446981657330367,808000000
2011-05-04,0.42749789357185364,0.4368959725080803,0.41947515259103735,0.432082316989463,639356000
2011-05-05,0.4277271330356598,0.43276999341677286,0.4183290539376567,0.42405958330831234,544000000
2011-05-06,0.4428555965423584,0.4469815818037166,0.4332282884907523,0.43666660498766574,841080000
2011-05-09,0.4527122378349304,0.4550044494836891,0.4430849270498894,0.44423103287426874,706328000
2011-05-10,0.4533998966217041,0.4568382140176967,0.44881544610172963,0.4563797771632946,690976000
2011-05-11,0.45546284317970276,0.46027647079067036,0.44927387777970684,0.45569207525297933,616000000
2011-05-12,0.4699038565158844,0.47036232073644363,0.45271226800451503,0.45385837390527295,1224000000
2011-05-13,0.418558269739151,0.4412511830397097,0.415349184137207,0.4401050771353983,2025192000
2011-05-16,0.40572184324264526,0.41832903460064735,0.40549263847360556,0.41741213354853396,728188000
2011-05-17,0.40411725640296936,0.4045756932162767,0.39242696737439847,0.4043464884722806,1420364000
2011-05-18,0.4135153889656067,0.41695370651008523,0.4043465421803306,0.4057218528029307,658844000
2011-05-19,0.40755558013916016,0.416953657929189,0.40136661474526303,0.4167244258561383,650884000
2011-05-20,0.41466131806373596,0.41557819142131736,0.40480480650585376,0.4066385805463237,575820000
2011-05-23,0.414203017950058,0.41718289833264194,0.40342960215723017,0.40870169401483003,588000000
2011-05-24,0.41580748558044434,0.4325406317974667,0.41511981679680837,0.41626592232776455,720372000
2011-05-25,0.420850545167923,0.4236012216143475,0.40961868921255445,0.41374467655686686,545312000
2011-05-26,0.4313945770263672,0.43506212608709205,0.419704288304957,0.4208503939707692,706436000
2011-05-27,0.4469817578792572,0.44766939958926805,0.43277002223346417,0.4332284591485785,658824000
2011-05-31,0.4593595564365387,0.4595888158148124,0.444689415505214,0.45569203486636417,1200716000
2011-06-01,0.43872979283332825,0.4579843895790427,0.4378128916595389,0.4572967205300311,762208000
2011-06-02,0.43666666746139526,0.44262642783883005,0.4313945759467898,0.4394173429127125,607592000
2011-06-03,0.42314261198043823,0.43552056976174786,0.42107963267954407,0.43162381590155063,549300000
2011-06-06,0.414203017950058,0.4263517442327056,0.41374455379480185,0.4224549901902418,435988000
2011-06-07,0.4139738082885742,0.41970433728641476,0.41214003354420176,0.41741212568727853,433956000
2011-06-08,0.4027418792247772,0.4144321671093181,0.39953279452035667,0.4119107512202198,569288000
2011-06-09,0.3981575071811676,0.4034295989974752,0.3837165695366088,0.4025127253447765,741632000
2011-06-10,0.392426997423172,0.4013666389311065,0.3892178848336632,0.3988451952768723,493548000
2011-06-13,0.3896763324737549,0.397469840542015,0.38692565684936553,0.3924269807728281,574760000
2011-06-14,0.3928854763507843,0.40159588670476565,0.39128093354683724,0.3931147084621997,534576000
2011-06-15,0.38440433144569397,0.38990562934356127,0.37638156207954343,0.38761341733189614,935916000
2011-06-16,0.37110936641693115,0.3905931904562837,0.36560807003956425,0.38463342994304034,1024908000
2011-06-17,0.36239907145500183,0.3756939344111191,0.35093801096730454,0.3754647022712357,1467884000
2011-06-20,0.35804370045661926,0.3667541075390441,0.3552930254540462,0.35918980593258804,745960000
2011-06-21,0.3658372461795807,0.3685879214785205,0.35598073255921414,0.35941904935757596,704276000
2011-06-22,0.36079442501068115,0.36812949615475044,0.36010675611351184,0.36331586852519676,651720000
2011-06-23,0.37156784534454346,0.3740892615656637,0.35300089418718233,0.35621000663949376,744024000
2011-06-24,0.36079442501068115,0.3729431511096199,0.35850221357032724,0.36973406602325076,529052000
2011-06-27,0.35323014855384827,0.36308666395918177,0.34062295735144094,0.3607944523451655,1142152000
2011-06-28,0.3552931547164917,0.3594191413961542,0.3507087311447155,0.3532301750393204,692200000
2011-06-29,0.36079442501068115,0.3644619742453737,0.3452073817512115,0.35758531259899623,960544000
2011-06-30,0.3653789460659027,0.3692757010964693,0.3562100978408881,0.3617113958457676,652300000
2011-07-01,0.37019243836402893,0.37156777591880347,0.3580437143812242,0.36537878424762915,540804000
2011-07-05,0.36400356888771057,0.37317241544170326,0.3607944561986222,0.369734097983956,535296000
2011-07-06,0.3591897785663605,0.3644618688192049,0.3548345616943117,0.36377420012095424,529580000
2011-07-07,0.360565185546875,0.3628573969402509,0.35414698818035945,0.36102364968580236,986136000
2011-07-08,0.353688508272171,0.35804372578412025,0.3507086283587977,0.35552228262850166,619516000
2011-07-11,0.34131062030792236,0.34841648711673395,0.3403937466085416,0.34704117656766287,714388000
2011-07-12,0.3367261290550232,0.34291512091268445,0.3309956012796419,0.33970600896328385,867604000
2011-07-13,0.3360384702682495,0.3436027726221726,0.3328293855485549,0.34131056144373,634368000
2011-07-14,0.32274359464645386,0.33947673936436973,0.32113905251192687,0.33741376052359345,1088996000
2011-07-15,0.3232020437717438,0.32664036018869413,0.31655464296243035,0.3245773812686479,827736000
2011-07-18,0.31632548570632935,0.32251445125463707,0.31219949956568543,0.32068070392574316,818200000
2011-07-19,0.3259527385234833,0.32664037998830747,0.31724230361551264,0.31724230361551264,602224000
2011-07-20,0.32182690501213074,0.32893274633003394,0.3209100037507299,0.32709899845788115,662956000
2011-07-21,0.3369555175304413,0.3392477297047716,0.3174716867233096,0.32228534321953295,1143420000
2011-07-22,0.34383201599121094,0.3449781216181691,0.33558004454698676,0.3399352623246159,737192000
2011-07-25,0.33833080530166626,0.33993537557422177,0.33351717645996776,0.33856003743355206,566920000
2011-07-26,0.3300788104534149,0.3369554455065314,0.3252651549861059,0.32870347251266413,698276000
2011-07-27,0.3177007734775543,0.32709885002148065,0.3167838726322401,0.3254942803735088,652212000
2011-07-28,0.317013144493103,0.3236605466613409,0.3115118207061642,0.3165547076755203,648176000
2011-07-29,0.317013144493103,0.3199930247953638,0.31219948959519594,0.3138040321193932,677656000
2011-08-01,0.33397558331489563,0.3348924571092044,0.3215976231398062,0.3243482718480527,1019620000
2011-08-02,0.33053719997406006,0.3525424399217957,0.33053719997406006,0.33168330565206056,1356432000
2011-08-03,0.3394768238067627,0.34062292952012585,0.3280157666731312,0.3312248790657374,765236000
2011-08-04,0.30715662240982056,0.33328784827424435,0.30715662240982056,0.33328784827424435,979732000
2011-08-05,0.29684165120124817,0.31815925012998403,0.2888189112567051,0.3142624961934119,1270588000
2011-08-08,0.27346110343933105,0.2924864930778702,0.27162732863950523,0.28240074534148746,1084180000
2011-08-09,0.2963833212852478,0.2968417582680821,0.275065741992863,0.2787332651808626,1329832000
2011-08-10,0.2828591465950012,0.2959247733203284,0.28125460409417785,0.2876728014227865,1140052000
2011-08-11,0.30738571286201477,0.3115116972355166,0.2828590386015946,0.2828590386015946,1078792000
2011-08-12,0.295237272977829,0.34062311699755216,0.2904236154021621,0.3401646799249483,3195784000
2011-08-15,0.3064689636230469,0.307156632517825,0.2966124489987359,0.298216991536341,864152000
2011-08-16,0.2977585792541504,0.3071566578315732,0.29225725496785976,0.3030306714481847,716868000
2011-08-17,0.29363253712654114,0.303718282740702,0.2897357835751822,0.2986753962709652,553328000
2011-08-18,0.27369025349617004,0.2830883294498292,0.2704811417270938,0.28033768173727125,802564000
2011-08-19,0.26887667179107666,0.2840052792653454,0.2670428970479354,0.26910590388096345,761332000
2011-08-22,0.27369025349617004,0.2796500129778042,0.27071037375535295,0.276440901208728,611876000
2011-08-23,0.30325984954833984,0.30348908162043897,0.2798792712068536,0.2803377353510518,938312000
2011-08-24,0.2989046573638916,0.30348908018161475,0.29111112217857305,0.3025722065481963,687500000
2011-08-25,0.286068320274353,0.2982170486580648,0.28560988336512866,0.29294495588868186,690968000
2011-08-26,0.2982169985771179,0.301196878974633,0.2798792793597906,0.28492216649034674,732660000
2011-08-29,0.3062397837638855,0.30738588967548935,0.2995923804067112,0.3066982479887833,601528000
2011-08-30,0.3135749101638794,0.31609632698895107,0.3021138227464418,0.30417682995821604,684760000
2011-08-31,0.3050936758518219,0.31907617881183575,0.3025722592580182,0.31586709321051465,705808000
2011-09-01,0.30440595746040344,0.3158670419672773,0.30417675271196176,0.30921961240678414,762312000
2011-09-02,0.29615408182144165,0.3016553796227301,0.29386184252469566,0.2975293926091027,471356000
2011-09-06,0.3021136224269867,0.3028012910416126,0.2837759384385873,0.2865265855717863,696248000
2011-09-07,0.32664042711257935,0.335580068023439,0.31770081352703516,0.32664042711257935,1606620000
2011-09-08,0.32503587007522583,0.33122486247768884,0.3197637785927235,0.32343132762193755,880164000
2011-09-09,0.31815922260284424,0.3309956163336344,0.3154085746106215,0.3222852082538349,869828000
2011-09-12,0.3257236182689667,0.3284742670481838,0.3138040946834911,0.3138040946834911,916480000
2011-09-13,0.3330586850643158,0.3346632552061586,0.32343140083986127,0.32847426140264024,853836000
2011-09-14,0.35025036334991455,0.3546055829974906,0.34153995138008775,0.3417691835340274,1547192000
2011-09-15,0.3552931547164917,0.3598776056135878,0.35208406914637635,0.3580438307198133,752908000
2011-09-16,0.3543762266635895,0.3690463962418961,0.35254245205063667,0.35598076920292976,1391588000
2011-09-19,0.3470412492752075,0.35093800430194894,0.33810160586939986,0.3484165601124158,968204000
2011-09-20,0.3381015360355377,0.3527717065462744,0.33649699339421335,0.35139636866781493,792436000
2011-09-21,0.3316832482814789,0.34589495076545274,0.33145401625540266,0.3399352186658818,715252000
2011-09-22,0.30967798829078674,0.3190760642604445,0.30371825612431746,0.3186176275284561,1314632000
2011-09-23,0.3160962164402008,0.32503585658077183,0.30601049801656044,0.307844272455035,1011440000
2011-09-26,0.31678393483161926,0.32090992113237554,0.30257222852929644,0.3199930474323485,972124000
2011-09-27,0.3172423839569092,0.32755736377058314,0.3147209675216134,0.32480671523875204,781388000
2011-09-28,0.30761513113975525,0.3259528536082232,0.30257227044045415,0.3179300846577753,1236532000
2011-09-29,0.3000507950782776,0.31838851563078635,0.29225725906153066,0.3131164233629054,866416000
2011-09-30,0.2867560088634491,0.2968417308557213,0.28629754459762713,0.2952371879013129,677784000
2011-10-03,0.27071040868759155,0.2920280063553235,0.27071040868759155,0.28308836597930875,949896000
2011-10-04,0.2956954538822174,0.2956954538822174,0.26291680804536216,0.2640629133966379,1361548000
2011-10-05,0.3062397837638855,0.3089904598119911,0.2890481950898275,0.2950079294349754,856708000
2011-10-06,0.3183884918689728,0.3193053655317773,0.3073858439634208,0.3078443081201393,773192000
2011-10-07,0.32434818148612976,0.3291618358784891,0.31311635767104146,0.31976375914114474,806976000
2011-10-10,0.338789165019989,0.338789165019989,0.32916185565679545,0.3298495245149256,534376000
2011-10-11,0.335121750831604,0.3415399505476933,0.3339756447153497,0.3360386247944774,816080000
2011-10-12,0.3348924517631531,0.341769114411974,0.3346632469808949,0.3415398823043961,612064000
2011-10-13,0.3543762266635895,0.3550638955591112,0.3323709859587874,0.33328785960260593,854832000
2011-10-14,0.3603360652923584,0.3642328201097242,0.3516256544900974,0.3605652700902495,702452000
2011-10-17,0.3424566686153412,0.3562099630748593,0.34062289419905123,0.3562099630748593,611780000
2011-10-18,0.35483473539352417,0.3557516365484704,0.338560019977771,0.34062299975708793,590916000
2011-10-19,0.3477288484573364,0.3614821464228103,0.3468119746781207,0.35529315277448514,557568000
2011-10-20,0.33030807971954346,0.33970616039057855,0.3172424487072936,0.338330822181292,990308000
2011-10-21,0.3319125473499298,0.33993531531455906,0.32641125041310054,0.33443399105241195,628428000
2011-10-24,0.34429049491882324,0.3495625869132088,0.33260020516280814,0.3332878740882179,535256000
2011-10-25,0.3312247693538666,0.34222738602280955,0.3305371006885626,0.33947671136159385,577996000
2011-10-26,0.335121750831604,0.3394769431432404,0.32549443759480745,0.33764319521749364,503116000
2011-10-27,0.34956255555152893,0.3530008725447855,0.33970604137246374,0.3474995762857008,577732000
2011-10-28,0.3575853705406189,0.3607944834722949,0.3456658745844571,0.34658274837903863,490156000
2011-10-31,0.3392476439476013,0.34818728556286477,0.3392476439476013,0.34612427873227275,519984000
2011-11-01,0.3222852051258087,0.3277865010568598,0.3190760930616015,0.3268696275101223,790824000
2011-11-02,0.31678393483161926,0.32709891424616866,0.31013653219313003,0.3254943442831453,961608000
2011-11-03,0.3358093798160553,0.3364970488686532,0.3117411269270609,0.320222305708243,749372000
2011-11-04,0.33970609307289124,0.34085219891173785,0.3275573657160536,0.3328294580398117,654840000
2011-11-07,0.33787229657173157,0.3429151837991202,0.330078788298104,0.3371846276475134,613536000
2011-11-08,0.3456657826900482,0.3477287618420789,0.33672614260551825,0.3422274658864551,549728000
2011-11-09,0.32824504375457764,0.34199831420077076,0.32686970577983054,0.33764312282293735,532244000
2011-11-10,0.3316832482814789,0.33970598663980556,0.323431277897076,0.33626767020052273,990484000
2011-11-11,0.3433736264705658,0.34612427488882697,0.32251446293324293,0.3410814149011286,1751560000
2011-11-14,0.3367261290550232,0.34681187433488136,0.3358092555410869,0.3433735576696526,500292000
2011-11-15,0.3410813808441162,0.34360279692354306,0.3326001770237938,0.3335170779552064,505660000
2011-11-16,0.33420485258102417,0.3436029337498598,0.3330587464543528,0.3346633168919531,512420000
2011-11-17,0.3222852051258087,0.33443392990930215,0.31632544509607596,0.33351705636256457,657504000
2011-11-18,0.31930533051490784,0.3241189850300291,0.31586701366848213,0.3241189850300291,501352000
2011-11-21,0.3353508412837982,0.33855992612319397,0.30944882121085737,0.31426247579526473,1330788000
2011-11-22,0.3456657826900482,0.3474995571170271,0.33718457938093477,0.3390183538079137,1287480000
2011-11-23,0.33099570870399475,0.34451977503830505,0.3307664765884577,0.3419983310686802,825340000
2011-11-25,0.32182690501213074,0.33420483977578436,0.3209100037507299,0.3266405341645185,406620000
2011-11-28,0.3399353623390198,0.344978223116263,0.3323710575104941,0.3323710575104941,690616000
2011-11-29,0.3417690694332123,0.3461242603014671,0.33626774550322514,0.33947683063506384,623440000
2011-11-30,0.3582729697227478,0.359189870663948,0.34910412426263504,0.35208400450223465,730324000
2011-12-01,0.3626282215118408,0.36354509521318734,0.35368857995978353,0.35529312259979867,529760000
2011-12-02,0.3603360652923584,0.3679003701291988,0.3568977473960966,0.3665250320405654,546464000
2011-12-05,0.35483473539352417,0.3667542591305767,0.35185485445926107,0.3662958222157642,644696000
2011-12-06,0.34979185461997986,0.35758536370081173,0.3461243048611651,0.3568977220306887,573832000
2011-12-07,0.3477288484573364,0.35025029233815924,0.3403937762476515,0.34749964367519237,510016000
2011-12-08,0.3367261290550232,0.3500209589589702,0.3355800234999469,0.3442904311835889,491488000
2011-12-09,0.34153980016708374,0.34429044816991367,0.3296202799459655,0.33420470239245303,555840000
2011-12-12,0.3330586850643158,0.33558012900836554,0.3268697185861179,0.33420479097973466,573208000
2011-12-13,0.3238897919654846,0.3415398424287027,0.3218268125394205,0.33741385625125797,516596000
2011-12-14,0.31128251552581787,0.3229728008915823,0.307844199515335,0.32113902688759677,636020000
2011-12-15,0.30853188037872314,0.31861762502992846,0.3078442389487881,0.3165546460895031,435148000
2011-12-16,0.30967798829078674,0.31701308530384176,0.3083026780948217,0.31105332581206213,619116000
2011-12-19,0.3016554117202759,0.31472104320789385,0.3005093056126129,0.3110534927332423,463276000
2011-12-20,0.31861767172813416,0.3197637773797517,0.30853192559871123,0.30853192559871123,445208000
2011-12-21,0.31449180841445923,0.3202223389046369,0.3083028409501323,0.3167840206105303,548424000
2011-12-22,0.32801583409309387,0.32893270792211127,0.3154086686548383,0.3154086686548383,576560000
2011-12-23,0.32480666041374207,0.33007875181629664,0.32205598502088656,0.32962028770061147,248948000
2011-12-27,0.3222852051258087,0.32732806428349104,0.3213683042537583,0.3234313107218871,195712000
2011-12-28,0.3142624497413635,0.3229728572872769,0.3140332177038481,0.3222851885000422,233960000
2011-12-29,0.32022222876548767,0.320909897652853,0.3128871577259934,0.3174715805413418,211112000
2011-12-30,0.3177007734775543,0.3225144004455337,0.3172423093922412,0.3190760837575576,186956000
2012-01-03,0.32182690501213074,0.3300788797381161,0.3211392358974112,0.3277866402472762,468044000
2012-01-04,0.32549425959587097,0.3268695971133928,0.31907606338961964,0.32205594312737673,347372000
2012-01-05,0.3371845781803131,0.3387891478765268,0.322514410142031,0.3238897477886963,563548000
2012-01-06,0.3332878649234772,0.3371846189598904,0.32939111088706396,0.3369554142079344,533252000
2012-01-09,0.3332878649234772,0.3397060625086193,0.3309956534520204,0.33351709700074933,508244000
2012-01-10,0.3319125473499298,0.33855997741769284,0.329620335738698,0.33833074532644253,546328000
2012-01-11,0.3252650499343872,0.33191245074201026,0.3238897124378329,0.3289325710496824,484272000
2012-01-12,0.3232020437717438,0.3261819234648294,0.3160961789132557,0.325952718765552,652364000
2012-01-13,0.3147209584712982,0.32159759326578635,0.3131164158176478,0.32090992432127396,504300000
2012-01-17,0.3099072277545929,0.3195345359838741,0.30944879101160594,0.3195345359838741,627176000
2012-01-18,0.3204513490200043,0.3229727916187549,0.3142623858438869,0.31586692780431647,632676000
2012-01-19,0.32893267273902893,0.3293911369298209,0.3197638261282825,0.3232021436073124,608312000
